Array Selection Sort:
It took 0.315605 seconds to sort 15000 elements. 
69632,                                                     603499058299
69647,                                                          1788039
69650,                                                     635023330983
69660,                                                    5775892799079
69669,                                                    1522878741953
69670,                                                     316608458437
69671,                                                     819662042139
69702,                                                   18044181385096
69705,                                                    1988443964054
69739,                                                     341790340401
69744,                                                     114182215890
69784,                                                      75719506878
69786,                                                     338307634079
69792,                                                    2423186382010
69798,                                                    6419338300689
69809,                                                     251800353938
69815,                                                      19032073658
69823,                                                    1991001762583
69824,                                                     347086491007
69855,                                                        901682965
69858,                                                    1159111767273
69864,                                                    1814811742855
69880,                                                      33662018812
69888,                                                     345795370598
69889,                                                     719164575221
69910,                                                        341444769
69928,                                                     192957192550
69988,                                                     444622878166
69990,                                                      71435891048
70011,                                                    1167624163340
70043,                                                    1619323954876
70045,                                                      93758621717
70084,                                                             4753
70095,                                                    3876542151381
70131,                                                    6242977470018
70134,                                                    2035829665006
70140,                                                        354379504
70208,                                                      71697210363
70226,                                                       1745132107
70235,                                                       6219586361
70237,                                                     274502247980
70262,                                                     682914404134
70273,                                                      30978273697
70300,                                                     137905523430
70301,                                                    3938401682876
70336,                                                      12467839381
70343,                                                       4126464699
70344,                                                      20612069029
70356,                                                      10073197947
70477,                                                    2814491007947
70478,                                                     314043399266
70484,                                                   18008522300655
70497,                                                     381689784083
70513,                                                     133773458876
70530,                                                    2606662865714
70536,                                                     954231174241
70556,                                                    2436955741045
70559,                                                    9141715938680
70560,                                                     522975464316
70564,                                                    2925373469759
70576,                                                    2126666150367
70635,                                                     155368878793
70713,                                                    1323385914327
70742,                                                    1700477047569
70753,                                                     659609146502
70759,                                                    3898642055269
70767,                                                      25431023104
70788,                                                         42131624
70811,                                                     166441422266
70866,                                                           237604
70905,                                                   10688329567880
70906,                                                    1180753208667
70925,                                                    4164456407395
70930,                                                      70924659455
70937,                                                    4391536702390
70961,                                                   17233411301749
70972,                                                      10191509794
70979,                                                     109631762933
70984,                                                       6774621816
71007,                                                       2697651289
71024,                                                     251427954030
71031,                                                    1064643101809
71037,                                                        754388636
71070,                                                         25903220
71076,                                                     772103712444
71079,                                                     191540104943
71103,                                                     577681128312
71117,                                                    5789434051739
71149,                                                     427683487954
71153,                                                     266660457109
71196,                                                      21677352498
71214,                                                      10620253134
71269,                                                       4801265249
71336,                                                          4314173
71357,                                                    7983109523928
71396,                                                      35972764989
71408,                                                       1638578797
71415,                                                    1744233323521
71459,                                                     548660635234
71461,                                                          4814660
71482,                                                     331006982109
71589,                                                     107494150659
71621,                                                     113109661247
71630,                                                    7166341955003
71638,                                                    1317857215138
71647,                                                      29848927396
71668,                                                       9377453510
71679,                                                      92373695795
71687,                                                     129940369013
71703,                                                    1610190736043
71708,                                                        105615431
71713,                                                      29432664684
71735,                                                       1190788498
71754,                                                      21276904194
71770,                                                     219091851438
71808,                                                    5941611093191
71809,                                                    2766063567299
71851,                                                    4758710125259
71913,                                                     125293709526
71916,                                                      22682289700
71927,                                                            40102
71982,                                                   23030537081880
71984,                                                       2961780122
72025,                                                   45355490112852
72040,                                                      27611774607
72041,                                                      71311779359
72080,                                                    3061578930472
72160,                                                     405456263552
72204,                                                   20957796031112
72283,                                                     593881852477
72297,                                                    3309017947390
72311,                                                     223966815924
72368,                                                     813990044557
72369,                                                    2986206267356
72371,                                                         51236968
72376,                                                         35437296
72421,                                                          1507233
72486,                                                        103519587
72506,                                                      44904846473
72508,                                                     311094625449
72513,                                                   15483003953839
72530,                                                    7283291839439
72547,                                                     212069880817
72581,                                                     197161250472
72602,                                                    8045876255171
72604,                                                     198282791609
72644,                                                   11200904294481
72665,                                                     855859765003
72719,                                                     744436758057
72737,                                                     517426320989
72782,                                                           255535
72785,                                                     334309897548
72810,                                                     141801543793
72846,                                                    1286279964097
72851,                                                     100762455053
72858,                                                      90369729970
72876,                                                      32093272701
72919,                                                     266363699475
72930,                                                     143339635222
72935,                                                      18578549205
72944,                                                      13794395346
72966,                                                           958867
72984,                                                    3285781518083
72993,                                                     110712824994
73023,                                                       2939609775
73027,                                                      28649089764
73028,                                                    1531276576251
73032,                                                       2160985575
73056,                                                            42247
73066,                                                            28166
73104,                                                         33328536
73157,                                                   21369378022799
73166,                                                         17877948
73171,                                                           102154
73176,                                                          1237554
73178,                                                           795205
73183,                                                            76554
73187,                                                            82594
73188,                                                             1182
73212,                                                   27089293458694
73214,                                                   40731336082076
73264,                                                       6200773379
73295,                                                         60704139
73297,                                                          6292057
73318,                                                            26972
73365,                                                    1515928996186
73418,                                                           972555
73435,                                                           159186
73450,                                                     577044515463
73473,                                                     294507396183
73474,                                                      91858797088
73516,                                                     544744004678
73595,                                                     901435630575
73646,                                                    2444735595247
73658,                                                    4193009377711
73672,                                                    2848419219441
73674,                                                     288083830138
73686,                                                     253070388569
73697,                                                           540571
73699,                                                           582904
73716,                                                          2137321
73731,                                                          1129651
73766,                                                      90366814659
73783,                                                   23606034489424
73800,                                                    1452565867727
73803,                                                    2779298041915
73830,                                                     487275526398
73835,                                                    2632679190138
73863,                                                            11748
73867,                                                           777814
73869,                                                           290670
73887,                                                     743334255596
73928,                                                     461605159623
73940,                                                       8171350736
73990,                                                    9736634529834
74000,                                                          3013743
74017,                                                           234458
74031,                                                      24379462801
74044,                                                     229270552557
74051,                                                   35461002644331
74087,                                                     265560201496
74167,                                                          1864488
74186,                                                          1228128
74199,                                                           905439
74217,                                                     132359531808
74228,                                                   11064098366507
74248,                                                    1468441018842
74309,                                                      10666362237
74344,                                                        577897475
74352,                                                            30117
74365,                                                            13328
74378,                                                             1427
74387,                                                      92802930269
74392,                                                     265144489750
74393,                                                   20147934036881
74407,                                                    4640068067456
74410,                                                       3814882118
74450,                                                       2326299156
74465,                                                      95475032754
74477,                                                        206760700
74489,                                                    4475302438220
74490,                                                       3944288072
74515,                                                           481835
74522,                                                           364719
74577,                                                     825318884683
74583,                                                      86630567180
74601,                                                    1073370888227
74609,                                                     302451581783
74661,                                                   14214708258414
74663,                                                    8586176933074
74669,                                                    3123958938756
74673,                                                       1903312105
74688,                                                       5669333297
74692,                                                   17042660770971
74738,                                                           206199
74796,                                                    2403898907272
74803,                                                    3155163416881
74836,                                                     441260640888
74911,                                                            47655
74943,                                                           641206
74956,                                                          4945336
74958,                                                         95582988
74959,                                                        117002160
74970,                                                          1581061
75011,                                                     925484162391
75036,                                                    3310621670685
75065,                                                     137531041315
75082,                                                   22403219949492
75138,                                                          7903993
75157,                                                           385951
75160,                                                           324453
75171,                                                             2017
75175,                                                           107322
75259,                                                     740422972827
75262,                                                     434311883382
75281,                                                    3094245269843
75305,                                                    1922716060527
75316,                                                    1012405544796
75327,                                                   20300473901609
75372,                                                      68742577825
75383,                                                         12153850
75446,                                                         79480443
75448,                                                          5821027
75502,                                                       2360172752
75515,                                                     703630566392
75530,                                                     119172504474
75552,                                                       9044988037
75560,                                                     710936150518
75563,                                                    1317106270051
75575,                                                    1130842831362
75595,                                                      32192881727
75630,                                                     260870372806
75653,                                                           216198
75670,                                                          1932148
75685,                                                           292264
75687,                                                            20603
75707,                                                         10451582
75712,                                                            39358
75727,                                                         87107688
75800,                                                     533779923920
75815,                                                     380495355883
75818,                                                   29504605238570
75838,                                                     163015443622
75875,                                                         55132222
75920,                                                            43236
75924,                                                         10380179
75931,                                                          2720060
75946,                                                          1034071
76002,                                                            36627
76005,                                                           803594
76017,                                                          1274329
76018,                                                           278157
76031,                                                           111221
76072,                                                      14545803810
76098,                                                    7016966387620
76113,                                                       3736130188
76133,                                                     419555791708
76134,                                                     649563557205
76137,                                                     177403681126
76184,                                                    4887788333474
76185,                                                       9962058478
76239,                                                    1626496522051
76246,                                                        918823309
76259,                                                      44894586705
76278,                                                      89871023623
76296,                                                      47227752225
76369,                                                      32111730961
76395,                                                       6824114715
76413,                                                   35792747778689
76429,                                                    1704735133491
76430,                                                   40709854149700
76470,                                                    5436404341016
76474,                                                       3990362676
76556,                                                      30924853450
76563,                                                    1225924615058
76639,                                                     611240737233
76649,                                                     469644854670
76666,                                                    7600263659106
76693,                                                        247113073
76710,                                                    2611097828309
76716,                                                      11421860274
76730,                                                      13163423432
76746,                                                    3436390489450
76757,                                                   27177519235445
76865,                                                      71692223412
76883,                                                      53259707387
76913,                                                      37398296932
76923,                                                   12964083786897
77012,                                                       2327471247
77014,                                                     710453397271
77018,                                                    1025054018532
77024,                                                    4643941765326
77061,                                                       1230792338
77066,                                                        543851119
77198,                                                   25792570491862
77211,                                                    7826842923035
77227,                                                    1927104844149
77259,                                                     362902234739
77306,                                                    3828268588032
77325,                                                      58506786078
77340,                                                     949345464693
77391,                                                     184142565196
77432,                                                    3238149557741
77434,                                                    1676589162951
77476,                                                   51307578818224
77490,                                                    7575695606214
77516,                                                     372499436830
77532,                                                     780059205276
77559,                                                     329710630239
77562,                                                   10081907280610
77577,                                                   11498531841828
77646,                                                      30650588722
77680,                                                    1987204482948
77690,                                                     173343300399
77700,                                                      15899681143
77724,                                                     116386461999
77736,                                                             7532
77742,                                                      58103710288
77759,                                                     164970083659
77762,                                                         79185465
77783,                                                     385766497741
77824,                                                     635881542176
77842,                                                     397083911540
77846,                                                    3266104506613
77847,                                                     577365752097
77861,                                                    2110119886901
77868,                                                   24531138077048
77871,                                                      14895726503
77894,                                                     270011594032
77915,                                                      83660729815
77927,                                                      23750622703
77940,                                                    2439530434594
77952,                                                    1790850573906
77961,                                                     176824742625
78040,                                                      77108956439
78042,                                                      61962301407
78046,                                                     331083668291
78052,                                                     355257851060
78067,                                                    1539532818593
78097,                                                     192472299209
78099,                                                    2416298998498
78124,                                                    3207865880662
78137,                                                             2425
78151,                                                       2696846729
78155,                                                      57739664668
78185,                                                   11658955271916
78204,                                                    1197396669113
78207,                                                    1116947180365
78209,                                                       9191892820
78221,                                                      17811063543
78226,                                                   10015323157652
78243,                                                   19538646202886
78256,                                                      76305381706
78259,                                                      11466876614
78280,                                                       5059462467
78293,                                                   18603933751059
78338,                                                        496661557
78377,                                                       8567003231
78383,                                                    1641321041451
78417,                                                    1037957384275
78436,                                                      37279776672
78525,                                                     116365960994
78548,                                                     750123935834
78553,                                                    2835864885702
78556,                                                   12528949680727
78557,                                                     101217212943
78565,                                                    1473503829148
78570,                                                     603108314105
78582,                                                    1167177608853
78588,                                                     114971020836
78651,                                                   18022922181087
78695,                                                      39763324739
78725,                                                      77838899008
78743,                                                      15837515692
78751,                                                      18499553865
78774,                                                       2220077884
78827,                                                    3463353819330
78838,                                                    2288035475195
78867,                                                      64984469941
78888,                                                    7413095362801
78917,                                                    2067530326335
78950,                                                    9136712143171
78980,                                                    1342752667005
79018,                                                     183646781290
79046,                                                      76394817385
79069,                                                    2156946622308
79105,                                                     130630200693
79106,                                                    4252872305205
79118,                                                        100164792
79124,                                                      35132617689
79154,                                                      22645757716
79163,                                                    8665990286960
79167,                                                      68056107443
79193,                                                    2260071838517
79212,                                                   24558382634781
79241,                                                     448131813206
79275,                                                      68653444937
79283,                                                     161300093762
79303,                                                     827060875965
79326,                                                      72496503001
79331,                                                       1236590365
79342,                                                     494331295176
79357,                                                      15621652406
79365,                                                      27471798800
79368,                                                    1250922774410
79384,                                                       6664870558
79387,                                                      10464577469
79423,                                                       2659314923
79428,                                                     154545374204
79430,                                                    1774373247112
79433,                                                    1248740401072
79448,                                                      70925219529
79468,                                                    2125622077312
79483,                                                      44829739396
79498,                                                       9796012929
79515,                                                     470382054438
79527,                                                         79648929
79528,                                                      21392666595
79606,                                                     912934482760
79613,                                                    8070796924301
79640,                                                     469824917536
79647,                                                     145141499622
79649,                                                    3719611752484
79659,                                                    1319933114337
79681,                                                       7223502645
79723,                                                    2912575015685
79770,                                                    3395344818412
79789,                                                      34338943339
79810,                                                    2595946515953
79816,                                                      14317561207
79857,                                                            44326
79858,                                                         67765794
79893,                                                    1119717591253
79896,                                                    6444793935202
79898,                                                     118035770855
79941,                                                      71279635792
79972,                                                     433690119626
79979,                                                    4864792516292
79989,                                                   12430651418062
79991,                                                    3426971487771
80008,                                                     133791966262
80032,                                                   19361934800197
80057,                                                   21002817393479
80081,                                                   29947535136738
80136,                                                         35620494
80151,                                                    1846947888486
80177,                                                      90961397975
80188,                                                     662064628437
80215,                                                    4669675079366
80278,                                                    1001922316490
80279,                                                      18644879139
80281,                                                     359295684008
80290,                                                     242100664902
80292,                                                     576808828228
80323,                                                      24560194771
80348,                                                    2190287771263
80364,                                                       5077486836
80384,                                                     196623314344
80402,                                                     661752391161
80447,                                                        121113958
80467,                                                         89259184
80477,                                                         67316273
80488,                                                       1300878228
80491,                                                    1987426209070
80492,                                                    1239450260014
80513,                                                             6909
80521,                                                    2558747920925
80525,                                                       1265692359
80534,                                                      66175956663
80543,                                                      99448471983
80560,                                                     898358690196
80594,                                                     156581897134
80629,                                                    2053956471950
80649,                                                      39328137536
80661,                                                     657403776323
80678,                                                     423450218432
80698,                                                   20257663596081
80701,                                                       6344629319
80712,                                                     104576789313
80744,                                                     350487893090
80751,                                                       1809634968
80771,                                                     179203567341
80786,                                                    6508109318520
80805,                                                    1174503605198
80806,                                                   20525785551313
80913,                                                     139883117590
80930,                                                      44900308548
80933,                                                        265763301
80987,                                                    5040573983522
81026,                                                     932490356929
81037,                                                   19313922487295
81057,                                                     659743328839
81069,                                                     183037717286
81085,                                                     386221022943
81136,                                                     228229091695
81158,                                                    1333145922504
81163,                                                       4835027060
81180,                                                    2844870495015
81189,                                                       6620960610
81202,                                                     604533597096
81203,                                                     592481243827
81299,                                                    3298011972978
81308,                                                             1368
81310,                                                        752247875
81327,                                                    1871071152677
81350,                                                        234189311
81364,                                                      68186050769
81373,                                                   12915058366954
81377,                                                   42147938678294
81399,                                                   16845608680092
81427,                                                     407596405858
81433,                                                       7122288979
81450,                                                           876249
81463,                                                    1607287451742
81500,                                                     105233686177
81520,                                                    2347518023518
81584,                                                      11317959524
81585,                                                     344713273485
81610,                                                    2778151726825
81621,                                                    1320127726500
81655,                                                     327805393215
81700,                                                         20107034
81701,                                                        542805178
81711,                                                    2187185803494
81712,                                                    9535946891644
81714,                                                     233018938131
81727,                                                       8814299947
81738,                                                    2884605943958
81751,                                                   41117486231334
81777,                                                       7530785154
81788,                                                            23665
81806,                                                     432122104145
81808,                                                   14728272657354
81826,                                                    9964980292161
81835,                                                      58503279349
81837,                                                     785432578654
81870,                                                            20971
81892,                                                    3926429244701
81898,                                                    1384034669769
81924,                                                     329907541526
81937,                                                    1852832051831
81947,                                                            25874
81964,                                                       4016733228
82014,                                                      62715609085
82021,                                                    1261952417119
82035,                                                             7264
82067,                                                   15458956355580
82068,                                                     226119361004
82116,                                                     504656703532
82146,                                                     998528810683
82153,                                                      22964567928
82164,                                                   18784793835324
82178,                                                   10267350494071
82194,                                                      74766958977
82196,                                                   12545043355930
82197,                                                      14193852767
82226,                                                            37537
82234,                                                       7794288380
82251,                                                    5072991882434
82255,                                                      26104864217
82264,                                                     991241277131
82279,                                                    3540845948957
82293,                                                   16814022832041
82308,                                                   35582867900940
82312,                                                        161753889
